,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142
0,6.0606060606060605e-05,0.00913131313131313,0.09282828282828283,4.0404040404040405e-05,0.0008484848484848485,0.15751515151515152,0.0009292929292929292,0.006404040404040404,0.0,0.30315151515151517,0.0031313131313131315,0.04012121212121212,0.010181818181818183,0.0012525252525252524,0.032484848484848484,0.00022222222222222223,0.0,0.0031515151515151517,0.02901010101010101,0.0015555555555555555,0.0,0.006464646464646465,0.22448484848484848,0.007393939393939394,0.00202020202020202,0.00016161616161616162,4.0404040404040405e-05,0.005474747474747475,0.0,0.00042424242424242425,0.00044444444444444447,0.00016161616161616162,0.0,0.02507070707070707,0.00044444444444444447,6.0606060606060605e-05,0.0,0.0005454545454545455,0.0,0.0,0.0001414141414141414,0.001494949494949495,0.0,0.0,0.00034343434343434346,0.01197979797979798,4.0404040404040405e-05,0.0,0.0,0.0,2.0202020202020203e-05,0.0,0.0,0.0,2.0202020202020203e-05,0.0,0.0019191919191919192,0.0,0.0,0.0,0.0,0.0,0.010202020202020202,0.00498989898989899,0.0,0.00022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017373737373737373,0.0008282828282828282,0.0,0.0,0.0005656565656565656,0.0,0.0,0.0,0.0,0.0,0.0,0.00024242424242424242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0404040404040405e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0054669627237249364,0.21154622527250708,0.0,0.0,0.06476248149643386,0.010395639886960033,0.0,0.02095949401157314,5.0464271295922484e-05,0.0,0.005921141165388238,0.016552280985062576,0.03222984793432916,0.0077883192033373705,0.020925851164042525,0.0,0.0,0.0,0.0,0.0028596420401022743,0.0511539496703001,0.01443278159063383,0.0,0.0,0.03128784820347194,0.003986677432377877,0.024121921679450948,0.011068496837572332,0.022019243708787512,0.002523213564796124,0.011926389449603014,0.08694993944287445,0.00042053559413268737,0.04289463060153412,0.005651998385143318,0.0006223926793163774,0.0,6.728569506122998e-05,0.0005214641367245323,0.0027250706499798143,0.016283138204817655,0.043483380433319875,0.0033811061768268067,0.0030110348539900415,0.025013457139012246,0.11253532498990715,0.0032128919391737317,0.00873031893419459,0.0,0.0020522136993675146,0.009386354461041583,0.00020185708518368994,0.006392141030816849,0.0,0.004289463060153411,0.0,0.0,0.0011438568160409097,0.0,6.728569506122998e-05,0.0,0.0,0.0017830709191225945,5.0464271295922484e-05,0.0007401426456735298,0.0,0.0022540707845512043,0.0,3.364284753061499e-05,0.003566141838245189,0.0,0.00010092854259184497,0.0,0.0006728569506122998,6.728569506122998e-05,1.6821423765307496e-05,0.0011438568160409097,8.410711882653748e-05,0.0019176423092450545,5.0464271295922484e-05,0.004794105773112636,0.0029101063113981967,0.004760462925582022,0.00015139281388776746,5.0464271295922484e-05,1.6821423765307496e-05,0.0008747140357959897,0.0,0.0,0.00016821423765307495,0.0012952496299286772,0.0003868927466020724,0.0,0.0026914278024491992,1.6821423765307496e-05,0.0008747140357959897,0.0007233212219082223,0.0006728569506122998,0.0011606782398062173,0.0007401426456735298,1.6821423765307496e-05,0.0034652132956533442,0.0008915354595612973,1.6821423765307496e-05,0.0,0.0,0.0003364284753061499,0.0,0.002035392275602207,0.004676355806755484,0.0,0.0009588211546225272,0.0,0.0,1.6821423765307496e-05,0.0,0.0,0.0,1.6821423765307496e-05,0.0011438568160409097,0.00028596420401022743,0.0,3.364284753061499e-05,0.0,0.00011774996635715248,0.0,0.0,0.0,0.0,0.0,0.00016821423765307495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.364284753061499e-05
2,0.024195538011489798,0.040231910619250695,0.0,0.0,0.007154689317308709,0.32557360871250834,0.0,0.03140309449124167,0.006872731117611814,0.0,0.0016212596482571458,0.02768477073273887,0.011947978712155922,0.011066859338103125,0.022010361963838862,0.005128114756987276,0.0,0.0,0.0,0.001057343248863356,8.811193740527967e-05,0.0019737073978782645,0.0,0.015666302470658724,0.014467980121946921,0.044919465689211575,0.0019032178479540408,0.04900785958481655,1.7622387481055934e-05,0.019701829203820534,0.003947414795756529,0.0006344059493180136,0.061519754696366266,0.04391498960279139,0.0055158072815705075,0.0001057343248863356,0.0,0.0011278327987875798,0.0035244774962111865,0.013727839847742573,0.002907693934374229,0.017340429281359038,0.0007930074366475171,1.7622387481055934e-05,0.0011278327987875798,0.05515807281570507,0.012617629436436049,0.0021675536601698797,0.004617065520036654,0.0009516089239770204,0.0028195819969689495,0.000528671624431678,0.0003700701371021746,0.0,7.048954992422373e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.7622387481055934e-05,0.04576534028830226,0.04009093151940225,0.0,0.0013040566735981391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006784619180206534,0.0049518908821767176,0.0,0.0,0.001286434286117083,0.0,0.0,0.0,0.0,0.0,0.0,0.0005639163993937899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.524477496211187e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.2893168131510417,2.0345052083333332e-05,0.0,0.0,0.012440999348958334,0.0001220703125,0.0,0.0556640625,0.026041666666666668,0.0,0.0014851888020833333,0.20879109700520834,0.023671468098958332,0.009928385416666666,0.01995849609375,0.009053548177083334,0.0,0.0,0.0,0.021392822265625,0.0,0.012888590494791666,0.0,0.0,0.004781087239583333,0.032806396484375,0.0,0.012481689453125,0.0,0.05364990234375,0.006256103515625,0.0,0.0,0.033111572265625,0.025807698567708332,0.0,0.0,0.0,0.003387451171875,0.0,0.0011393229166666667,0.045328776041666664,0.009867350260416666,0.0,0.0016276041666666667,0.058085123697916664,0.013529459635416666,0.001312255859375,0.0,0.001495361328125,0.001708984375,0.0,2.0345052083333332e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0172526041666666e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0517578125e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027872721354166665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0037107925471661263,0.0009569938674270536,0.07456739971094879,0.20327330963634233,0.00013671340963243624,0.019120346861450723,0.04853326041951486,0.010898011796414203,0.006405999765634155,0.07790711300339831,5.85914612710441e-05,0.20424983399085972,0.0019139877348541073,0.011855005663841256,0.010468341080426546,0.05193156517323542,0.0018163352994023671,0.026268505136518103,0.018495371274559587,0.006816139994531464,0.0,0.006386469278543807,0.03337760243740479,0.0026561462442873324,0.000585914612710441,0.017616499355493927,0.0,0.0018163352994023671,0.0,0.0012890121479629702,0.002324127963751416,0.0,0.0,0.007909847271590954,0.0024803718604742,0.0,0.0001171829225420882,0.00015624389672278427,1.9530487090348034e-05,0.0,0.03261591344088122,0.010995664231865944,0.03068239521893676,0.0,0.0001171829225420882,0.016815749384789656,0.0,0.000585914612710441,0.0011132377641498378,1.9530487090348034e-05,0.0004101402288973087,0.0,0.0,0.00019530487090348034,0.0,0.0014843170188664505,0.04466622397562595,0.0,0.0,0.0,7.812194836139214e-05,0.0,0.001835865786492715,0.001757743838131323,0.0,0.0001171829225420882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002538963321745244,5.85914612710441e-05,0.0,0.0,1.9530487090348034e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.85914612710441e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.004514988633516115,0.0,0.0,0.0,0.07390133395339177,0.004575940980068582,2.2574943167580578e-06,0.0317290826220345,2.2574943167580577e-05,0.0,0.007594210881574106,0.02272168029816985,0.05725005587298434,0.012502003526206123,0.03189839469579135,0.0,0.0,0.0,0.0,0.00635710399599069,0.06991234149568029,0.021109829356004597,0.0,0.0,0.052353550699936115,0.003799362935103811,0.02215956421329709,0.017752935306985365,0.03635694597138852,0.0031040546855423293,0.02279166262198935,0.014788845269082035,0.0009233151755540455,0.08694287862130307,0.010463486158173597,0.0013883590048062054,0.0,0.00012416218742169316,0.0006501583632263206,0.002783490492562685,0.07390359144770853,0.05915989606496166,0.04098932430937605,0.0038558002930227622,0.02843765590820125,0.09527754763877382,0.003966417514543907,0.0137142779743052,0.0,0.001679575771667995,0.007413611336233461,0.0003837740338488698,0.005282536701213854,0.0,0.006824405319559608,0.0,0.0,0.0010926272493109,6.772482950274173e-05,4.966487496867727e-05,0.0,0.0,1.8059954534064462e-05,0.0036187633897631663,0.0012393643799001736,0.0,0.0020204574134984614,4.5149886335161155e-06,1.1287471583790288e-05,0.0017179531750528818,2.2574943167580578e-06,0.00046504382925215983,9.029977267032231e-06,0.0009165426926037713,2.708993180109669e-05,1.1287471583790288e-05,0.00035442660773101506,4.289239201840309e-05,0.0012235619196828672,2.2574943167580577e-05,0.0026028909472220405,0.0014809162717932857,0.003770015508985956,9.029977267032231e-06,0.0,1.58024602173064e-05,0.0006840207779776914,0.0,9.029977267032231e-06,7.901230108653202e-05,0.0007201406870458204,0.0001851145339741607,4.5149886335161155e-06,0.002004654953281155,0.0,0.0005169661985375952,0.00033862414751370865,0.0006004934882576433,0.0008126979540329007,0.0005937210053073691,4.5149886335161154e-05,0.0019414451124119296,0.0008194704369831749,0.0005666310735062724,0.0,6.772482950274173e-06,0.00014222214195575762,0.0,0.0015396111240289952,0.0027541430664448302,0.0,0.0009323451528210777,0.0,0.0,1.58024602173064e-05,0.0,4.5149886335161155e-06,0.0,0.0,0.0018917802374432522,0.00015802460217306403,2.934742611785475e-05,2.031744885082252e-05,2.2574943167580578e-06,0.00023252191462607992,0.0,0.0,0.0,0.0,0.0,0.00018285703965740266,0.0,0.0,0.0,0.0,0.0,9.029977267032231e-06,0.0,0.0,0.0,0.0,0.0,0.0
6,0.15353960889243118,0.0037004355127949673,0.0,0.0,0.01369161139734138,0.059178503316159516,0.0,0.05348552560416726,0.014887136716859754,0.0,0.010361219435825908,0.031339842304517376,0.022288007742449687,0.007258546582790128,0.09077452961771655,0.005493723492072528,0.0,0.0,0.0,0.0029888132987959354,0.0012239902080783353,0.008909510119267883,0.0,0.037886766673308474,0.009478807890467109,0.001964077310637329,0.0011101306538384903,0.034214796049073466,0.0,0.010019640773106374,0.04540149725313825,0.00019925421991972902,0.0,0.11921095328911788,0.05075289630241098,2.8464888559961287e-05,0.0,0.0002846488855996129,5.6929777119922574e-05,0.0,0.014773277162619908,0.031425236970197265,8.539466567988386e-05,0.00816942301670889,0.006831573254390709,0.11989411061455695,0.00836867723662862,0.002476445304716632,5.6929777119922574e-05,0.0037289004013549287,0.0021348666419970966,0.0,0.0004839031055193419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005493723492072528,0.004127408841194387,0.0,0.00017078933135976772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004269733283994193,0.0004554382169593806,0.0,0.0,0.0002561839970396516,0.0,0.0,0.0,0.0,0.0,0.0,0.00014232444279980644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8464888559961287e-05,0.0,0.0,0.0,0.0,0.0,0.0007400871025589935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0007797855589712829,0.0009897278248481667,0.011306890605083601,0.09183474544500263,0.003524030891504836,0.023978405938366948,0.08937542175901628,0.0240383894429032,0.0,0.38740346404738696,0.0020694309065007123,0.025642948189247956,0.0029991752268126266,0.007392966934093124,0.014471020469370923,0.004333808202744246,0.0006598185498987778,0.09165479493139386,0.06259278698357952,0.0003299092749493889,0.0,0.0006148309214965885,0.024323311089450402,0.0017545175076853865,0.0015145834895403765,0.005533478293469296,0.0,0.0020844267826347755,0.0,0.001709529879283197,0.005878383444552748,0.0,0.0,0.009732323611006974,0.009372422583789458,0.0,0.0010647072055184825,0.0006298267976306515,0.00031491339881532576,0.0,0.004333808202744246,0.022478818324960636,1.4995876134063133e-05,0.0,1.4995876134063133e-05,0.012671515333283347,0.02685761415610707,0.006433230861513084,0.008652620529354428,0.0,0.0002849216465471995,0.0,1.4995876134063133e-05,0.0,0.0,0.005158581390117717,0.00014995876134063133,0.0,0.0,0.0,5.998350453625253e-05,0.0,0.0016195546224788183,0.0009897278248481667,0.0,5.998350453625253e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011996700907250506,7.497938067031566e-05,0.0,0.0,8.997525680437879e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.4995876134063133e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.018276260100038477,0.004232397075798384,0.14140053866871874,0.2693343593689881,0.0030781069642170067,0.08330126971912274,0.052712581762216236,0.002308580223162755,0.0,0.07195075028857253,0.0,0.02712581762216237,0.02577914582531743,0.00019238168526356292,0.01327433628318584,0.14697960754136205,0.0,0.015775298191612157,0.06656406310119277,0.002116198537899192,0.0,0.0017314351673720662,0.0013466717968449403,0.0,0.0,0.002500961908426318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027895344363216622,0.0,0.0,0.0,0.00038476337052712584,0.0,0.0,0.00019238168526356292,0.0032704886494805694,0.0,0.0,0.0,0.003847633705271258,0.0005771450557906887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006540977298961139,0.005194305502116198,0.0,0.00019238168526356292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038476337052712584,0.0007695267410542517,0.0,0.0,0.00038476337052712584,0.0,0.0,0.0,0.0,0.0,0.0,0.00038476337052712584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.021046596932405053,0.022358365439272405,0.0,0.0,0.006811479431955652,0.23621064087179164,0.0,0.03579670503184682,0.0006461674496791026,0.0,0.0006898930665746809,0.12301959393477109,0.05361732311773365,0.01805382137599658,0.05977291829625563,0.015590611624212332,0.0,0.0,0.0,0.03630197882708462,0.0,0.008886017033556981,0.0,0.11082986362465931,0.017728308450218385,0.0063207808423497176,0.0006364506459245296,0.013350888358783262,0.0,0.03491733429205797,0.008633380135938085,0.00011174324317758917,0.003959597529988486,0.010309528783601921,0.003993606343129491,4.8584018772864855e-05,0.0,0.0005538578140106594,0.00045183137458764316,0.005582303757002171,0.00598555111281695,0.018661121610657392,0.0042462432407483885,0.006903789067624096,0.009721662156450258,0.03486389187140782,0.0013992197406585078,0.006024418327835242,0.011213191532777209,8.745123379115674e-05,0.0019773695640555996,0.000821069917261416,0.00017004406570502698,0.0,0.008856866622293263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017631140412672656,0.012087703870688776,0.0,0.00038867215018291884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011320076374077511,0.0007433354872248322,0.0,0.0,0.0005927250290289512,0.0,0.0,0.0,0.0,0.0,0.0,0.0002477784957416108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4575205631859456e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
